0.237,0.657,0.106
0.167,0.560,0.273
0.171,0.493,0.336
0.218,0.609,0.173
0.290,0.323,0.387
0.142,0.508,0.350
0.130,0.498,0.373
0.118,0.486,0.396
0.171,0.493,0.336
0.157,0.502,0.341
0.137,0.494,0.369
0.171,0.493,0.336
0.171,0.493,0.336
0.171,0.493,0.336
0.128,0.369,0.502
0.100,0.450,0.450
